The_Legend_of_Zelda:_Twilight_Princess,Finance Research Letters,[0.5903864]
The_Legend_of_Zelda:_Twilight_Princess,Analytical Biochemistry,[0.6227889]
The_Legend_of_Zelda:_Twilight_Princess,Experimental Neurology,[0.5150554]
The_Legend_of_Zelda:_Twilight_Princess,Methods in Enzymology,[0.5646359]
The_Legend_of_Zelda:_Twilight_Princess,Journal of Pragmatics,[0.63206846, 0.7410505]
The_Legend_of_Zelda:_Twilight_Princess,Biochimie,[0.5569887]
The_Legend_of_Zelda:_Twilight_Princess,Expert Systems with Applications,[0.58858997, 0.5797448]
The_Legend_of_Zelda:_Twilight_Princess,Current Opinion in Food Science,[0.64399636]
The_Legend_of_Zelda:_Twilight_Princess,The Electricity Journal,[0.6149725]
The_Legend_of_Zelda:_Twilight_Princess,Transportation Research Part B: Methodological,[0.7144898]
The_Legend_of_Zelda:_Twilight_Princess,Cell,[0.53574705]
The_Legend_of_Zelda:_Twilight_Princess,Renewable and Sustainable Energy Reviews,[0.7102726]
The_Legend_of_Zelda:_Twilight_Princess,Aerospace Science and Technology,[0.6609545]
The_Legend_of_Zelda:_Twilight_Princess,Technological Forecasting and Social Change,[0.7342894]
The_Legend_of_Zelda:_Twilight_Princess,Assessing Writing,[0.73095125]
The_Legend_of_Zelda:_Twilight_Princess,Computers and Composition,[0.6866164]
The_Legend_of_Zelda:_Twilight_Princess,Acta Astronautica,[0.71138245]
The_Legend_of_Zelda:_Twilight_Princess,Journal of Business Research,[0.7367518, 0.7767617]
The_Legend_of_Zelda:_Twilight_Princess,Journal of Environmental Management,[0.62948096]
The_Legend_of_Zelda:_Twilight_Princess,American Journal of Obstetrics and Gynecology,[0.59620476]
The_Legend_of_Zelda:_Twilight_Princess,Safety Science,[0.6336931]
The_Legend_of_Zelda:_Twilight_Princess,Solid State Communications,[0.6440637]
The_Legend_of_Zelda:_Twilight_Princess,Data in Brief,[0.5039505]
The_Legend_of_Zelda:_Twilight_Princess,Digital Investigation,[0.75528324]
The_Legend_of_Zelda:_Twilight_Princess,Computers & Education,[0.54511034]
The_Legend_of_Zelda:_Twilight_Princess,Journal of Mathematical Economics,[0.74028325]
The_Legend_of_Zelda:_Twilight_Princess,Journal of Neuroscience Methods,[0.5560847]
The_Legend_of_Zelda:_Twilight_Princess,Mayo Clinic Proceedings,[0.646271]
The_Legend_of_Zelda:_Twilight_Princess,Language & Communication,[0.6181012]
Buddhism,International Journal of Hospitality Management,[0.6746257, 0.6746257]
Buddhism,International Encyclopedia of the Social & Behavioral Sciences,[0.82486796, 0.8405371, 0.69858813, 0.7628161, 0.6783513, 0.6282505, 0.72968507, 0.6886149, 0.7458335, 0.8266616, 0.8314433, 0.7723, 0.7871734, 0.65525717, 0.75493336, 0.69593316, 0.7484877, 0.78965443, 0.71716166, 0.73761547, 0.81296295, 0.72879195, 0.8213684, 0.708345, 0.7498038, 0.62016356, 0.6535454, 0.7141734, 0.79381406, 0.7591572, 0.7131535, 0.7558394, 0.721895]
Buddhism,Religion,[0.771899, 0.6819898, 0.71099097, 0.7206125, 0.78235036, 0.7447345, 0.6828932, 0.70321435, 0.76986706, 0.6916162, 0.7588899, 0.69833255, 0.655561, 0.7689804, 0.6232759, 0.65880233, 0.6886128, 0.7823556, 0.6494185, 0.7119841, 0.74173605, 0.7724893, 0.7217179, 0.80097735, 0.72852135, 0.69879055, 0.7474596, 0.7641854, 0.7043776, 0.6428753, 0.7539743, 0.66748285, 0.7739761, 0.6498739, 0.6937579, 0.7828347, 0.6609584]
Buddhism,New Ideas in Psychology,[0.68044007]
Buddhism,Archaeology  Ethnology and Anthropology of Eurasia,[0.6633745, 0.71405685]
Buddhism,Accounting  Organizations and Society,[0.65438306, 0.6872801, 0.65438306]
Buddhism,Womens Studies International Forum,[0.72262716, 0.71125644, 0.7552123, 0.64096797, 0.64349234]
Buddhism,International Journal of Intercultural Relations,[0.6541605]
Buddhism,International Biodeterioration & Biodegradation,[0.73686266]
Buddhism,Biosystems,[0.6263087]
Buddhism,Encyclopedia of Applied Ethics,[0.7363717, 0.65454626, 0.75741047, 0.6971475, 0.73582923, 0.73831874, 0.773766, 0.7263545, 0.669839, 0.77482086, 0.7044137, 0.67482793, 0.6872125, 0.65040624]
Buddhism,International Journal of Law  Crime and Justice,[0.6684861]
Buddhism,Reproductive Biomedicine & Society Online,[0.6827575]
Buddhism,Journal of Ethnopharmacology,[0.8018618, 0.7291742, 0.712057]
Buddhism,Poetics,[0.6620521]
Buddhism,International Congress Series,[0.6034185]
Buddhism,Tourism Management,[0.59967196, 0.729941, 0.67866695]
Buddhism,Annals of Pure and Applied Logic,[0.59836435]
Buddhism,Vaccine,[0.6529204]
Buddhism,Global Environmental Change,[0.65980214]
Buddhism,The Journal of Hand Surgery,[0.61632454, 0.71887016, 0.70313233, 0.63524806]
Buddhism,Social Science & Medicine,[0.5944572]
Buddhism,Best Practice & Research Clinical Obstetrics & Gynaecology,[0.7248016]
Buddhism,Handbook of Terror Management Theory,[0.6338128]
Buddhism,Ad Hoc Networks,[0.63855517]
Buddhism,Computer Law & Security Review,[0.74382615]
Buddhism,Journal of Bodywork and Movement Therapies,[0.6967539]
Buddhism,Artificial Intelligence,[0.6584909]
Buddhism,Journal of Environmental Psychology,[0.6025608]
Buddhism,Information Systems,[0.704621]
Buddhism,Journal of Archaeological Science: Reports,[0.7071453]
Buddhism,Psychiatric Clinics of North America,[0.6344348]
Buddhism,Encyclopedia of Violence  Peace   & Conflict,[0.65430456, 0.6621884, 0.7907236, 0.74174654, 0.7369006]
Buddhism,Progress in Biophysics and Molecular Biology,[0.66245997, 0.65540624]
Buddhism,Child and Adolescent Psychiatric Clinics of North America,[0.6692163]
Buddhism,Applied Soft Computing,[0.5637458]
Buddhism,Advances in Chronic Kidney Disease,[0.66201544]
Buddhism,Ethics  Medicine and Public Health,[0.6002342]
Buddhism,International Journal of Disaster Risk Reduction,[0.72792614, 0.7227867, 0.6409503]
Buddhism,International Review of Law and Economics,[0.6449794]
Buddhism,Journal of Medieval History,[0.7712066]
Buddhism,Journal of Differential Equations,[0.6380276, 0.60488516]
Buddhism,Personality and Individual Differences,[0.63875544]
Buddhism,Geoforum,[0.6194734, 0.68346035, 0.6977433]
Buddhism,Procedia - Social and Behavioral Sciences,[0.6812063, 0.7660134]
Buddhism,Progress in Brain Research,[0.72395015, 0.71552444, 0.6462612, 0.7352673]
Buddhism,Journal of Integrative Medicine,[0.6944322]
Buddhism,Science of The Total Environment,[0.5587114]
Buddhism,Current Opinion in Psychology,[0.68708646, 0.642843]
Buddhism,Evaluation and Program Planning,[0.7420798]
Buddhism,European Economic Review,[0.6811452, 0.6130498]
Buddhism,Emotion  Space and Society,[0.63225347, 0.58417326, 0.6945822, 0.6573938, 0.7225146]
Buddhism,Cognition,[0.6782775]
Buddhism,Research in International Business and Finance,[0.7972485]
Buddhism,Journal of Business Venturing,[0.7051404]
Buddhism,Journal of Cleaner Production,[0.68421453]
Buddhism,Ocean & Coastal Management,[0.74532855]
Buddhism,The British Accounting Review,[0.69220227]
Buddhism,Futures,[0.7524578, 0.7524578, 0.71707124, 0.65739185]
Buddhism,Minerals Engineering,[0.5121758]
Buddhism,Journal of Affective Disorders,[0.6116532]
Buddhism,Journal of Membrane Science,[0.56009233]
Buddhism,Journal of Parallel and Distributed Computing,[0.6213431]
Buddhism,World Development,[0.7261119, 0.583469]
Buddhism,Journal of Aging Studies,[0.6565134, 0.6112989]
Buddhism,International Journal of Non-Linear Mechanics,[0.6380284]
Buddhism,Annals of Tourism Research,[0.7802036, 0.7006075]
Buddhism,Communications in Nonlinear Science and Numerical Simulation,[0.70188093]
Buddhism,Evidence-Based Validation of Herbal Medicine,[0.7377256, 0.7377256]
Buddhism,Critical Perspectives on Accounting,[0.749369, 0.60348547]
Buddhism,Agricultural Administration,[0.64586186]
Buddhism,Thinking Skills and Creativity,[0.76116705]
Buddhism,Biophysical Journal,[0.5662897]
Buddhism,Contemporary Clinical Trials,[0.52848434]
Buddhism,Psychoneuroendocrinology,[0.55030483]
Buddhism,Journal of Economic Behavior & Organization,[0.747833]
Buddhism,Russian Literature,[0.6774932]
Buddhism,Encyclopedia of Archaeology,[0.6863963, 0.7871995, 0.76574, 0.76004267]
Buddhism,Asian Journal of Psychiatry,[0.66967344]
Buddhism,Measurement,[0.584754]
Buddhism,European Journal of Medicinal Chemistry,[0.6364176]
Buddhism,CATENA,[0.5709411]
Buddhism,The Journal for Nurse Practitioners,[0.69729877]
Buddhism,Encyclopedia of the Anthropocene,[0.68904746]
Buddhism,Engineering Applications of Artificial Intelligence,[0.7193853]
Buddhism,Currents in Pharmacy Teaching and Learning,[0.6848086]
Buddhism,Research in Transportation Business & Management,[0.5668502]
Buddhism,Neuroscience,[0.7094641]
Buddhism,Environmental Science & Policy,[0.6875373]
Buddhism,Geriatric Nursing,[0.68703055, 0.6403182]
Buddhism,NeuroImage,[0.56631684]
Buddhism,Aggression and Violent Behavior,[0.6752102]
Buddhism,Comptes Rendus Geoscience,[0.74073696]
Buddhism,Journal of Monetary Economics,[0.6809326]
Buddhism,Technological Forecasting and Social Change,[0.6514851]
Buddhism,Journal of Pain and Symptom Management,[0.7429061]
Buddhism,Lingua,[0.6540383]
Buddhism,Journal of Plastic  Reconstructive & Aesthetic Surgery,[0.6963315]
Buddhism,Developmental Biology,[0.5573919]
Buddhism,Cognitive Systems Research,[0.6436527]
Buddhism,Current Opinion in Environmental Sustainability,[0.70256263]
Buddhism,Procedia Computer Science,[0.6063789]
Buddhism,Trends in Cognitive Sciences,[0.72062045]
Buddhism,Nurse Leader,[0.7447786]
Buddhism,Quaternary International,[0.75093937, 0.73418474]
Buddhism,Sexologies,[0.65037495]
Dog,Forensic Science International,[0.6431532]
Dog,Animal Behaviour,[0.6685674]
Dog,Marine Pollution Bulletin,[0.7005269]
Dog,Theriogenology,[0.65561295, 0.7525122, 0.6377086, 0.6477602]
Dog,Encyclopedia of Language & Linguistics,[0.7212246]
Dog,Computers & Electrical Engineering,[0.6946682]
Dog,Veterinary Microbiology,[0.59507257]
Dog,International Review of Economics & Finance,[0.5528183]
Dog,Mayo Clinic Proceedings,[0.6145255]
Dog,Journal of Pediatric Health Care,[0.6246114]
Dog,Journal of Archaeological Science,[0.6149498]
Dog,Research in Veterinary Science,[0.6039326, 0.5572728, 0.6348442, 0.62686276]
Dog,Journal of Anthropological Archaeology,[0.6265485, 0.6593828, 0.6588155, 0.74711907, 0.66893697, 0.7513292, 0.70681727]
Dog,Seminars in Cell & Developmental Biology,[0.68475, 0.73950225, 0.699017]
Dog,Applied Animal Behaviour Science,[0.6196848, 0.6197244, 0.63551724, 0.5915378, 0.584924, 0.5691517, 0.607484]
Dog,Scripta Materialia,[0.5585816]
Dog,Advances in Insect Physiology,[0.58820045]
Dog,Computer Vision and Image Understanding,[0.62899625]
Dog,Pattern Recognition Letters,[0.63910675]
Dog,Behavioural Processes,[0.6304753, 0.6960077, 0.6216119]
Dog,Journal of Drug Delivery Science and Technology,[0.5981131]
Dog,The Veterinary Journal,[0.5598082]
Dog,Appetite,[0.6138156, 0.6756954]
Dog,Handbook of Toxicology of Chemical Warfare Agents,[0.6838422]
Dog,Clinical Techniques in Small Animal Practice,[0.7251364, 0.66509336]
Dog,Clinics in Chest Medicine,[0.6397083]
Dog,Molecular Therapy,[0.6758963]
Dog,Preventive Veterinary Medicine,[0.7144902]
Dog,Proceedings of the Geologists Association,[0.6364069]
Dog,Environmental Research,[0.7472563, 0.7391332]
Dog,International Journal of Information Management,[0.58339626]
Dog,Encyclopedia of Animal Behavior,[0.65172523, 0.75614107]
Dog,Trends in Cognitive Sciences,[0.64214206]
Dog,Journal of Veterinary Behavior,[0.6195267, 0.6237615]
Dog,Computers in Human Behavior,[0.668585]
Dog,International Journal for Parasitology: Parasites and Wildlife,[0.6351012]
Dog,Archaeological Research in Asia,[0.69229704]
Dog,Biological Conservation,[0.6347157]
Dog,Journal of Exotic Pet Medicine,[0.61463267]
Dog,Mammalian Biology,[0.65235394]
Dog,Quaternary International,[0.620117]
Dog,Genomics,[0.66411436]
Dog,Veterinary Immunology and Immunopathology,[0.6397789]
Dog,Veterinary Clinics of North America: Small Animal Practice,[0.6675893]
Dog,Trends in Chemistry,[0.6767919]
Dog,Journal of Business Research,[0.70279765, 0.72664255, 0.58153427]
Dog,Atmospheric Environment,[0.67540145]
Dog,Rangelands,[0.6910188]
Dog,Epilepsy & Behavior,[0.75345623]
Dog,Space Policy,[0.74741673, 0.6350879]
Dog,Regional Studies in Marine Science,[0.60991734]
Dog,International Journal of Paleopathology,[0.72940886]
Dog,Dyes and Pigments,[0.6522297]
Dog,Journal of Archaeological Science: Reports,[0.5990627]
Dog,Clinical Simulation in Nursing,[0.6314981]
Dog,Infection  Genetics and Evolution,[0.70235634]
Dog,Science of The Total Environment,[0.6029715]
Dog,Critical Reviews in Oncology/Hematology,[0.7218845]
Dog,Long Range Planning,[0.6087506]
Dog,Social Science & Medicine,[0.7366848]
Dog,International Journal for Parasitology,[0.6181163]
Dog,Archaeology  Ethnology and Anthropology of Eurasia,[0.66592133]
Dog,Best Practice & Research Clinical Obstetrics & Gynaecology,[0.6642686]
Dog,Vaccine,[0.55856204]
Dog,Journal of Aging Studies,[0.74162275]
Dog,Political Geography,[0.66521394]
Dog,Trends in Parasitology,[0.60011274]
Dog,Geoforum,[0.77199924]
Dog,Cortex,[0.76845413]
Dog,Ticks and Tick-borne Diseases,[0.6136288]
Architecture,Procedia Engineering,[0.69732594]
Architecture,CIRP Annals,[0.7530459]
Architecture,Frontiers of Architectural Research,[0.72863925, 0.6687462, 0.6535418, 0.6432076, 0.77286863, 0.69933724, 0.71545583]
Architecture,Expert Systems with Applications,[0.7005672]
Architecture,Construction and Building Materials,[0.6728633]
Architecture,Journal of Cultural Heritage,[0.73250735, 0.71980083, 0.5941963, 0.6609486]
Architecture,Design Studies,[0.722983, 0.7385359, 0.7280394]
Architecture,Landscape and Urban Planning,[0.72363025]
Architecture,Journal of Archaeological Science: Reports,[0.758963, 0.67329526, 0.62493837]
Architecture,European Management Journal,[0.6832354]
Architecture,Computers & Mathematics with Applications,[0.6350584, 0.61522186]
Architecture,Urban Forestry & Urban Greening,[0.57391727]
Architecture,Transfusion Medicine Reviews,[0.71841896]
Architecture,Information Sciences,[0.6611128]
Architecture,Linguistics and Education,[0.5625417, 0.5728401]
Architecture,Journal of Historical Geography,[0.7206285, 0.5986979, 0.6677024, 0.5894173, 0.6849623]
Architecture,Studies in History and Philosophy of Science Part A,[0.7379918, 0.6682104, 0.6597111, 0.7822907, 0.75223154]
Architecture,Endeavour,[0.7542683, 0.7155854, 0.616566]
Architecture,Philosophy of Technology and Engineering Sciences,[0.6585625, 0.6594628]
Architecture,Journal of Clinical Neuroscience,[0.6134666]
Architecture,Journal of Cleaner Production,[0.6374505, 0.7075791]
Architecture,Journal of Equine Veterinary Science,[0.7141312]
Architecture,Ain Shams Engineering Journal,[0.71108663, 0.67354393, 0.66763586]
Architecture,Alexandria Engineering Journal,[0.66903716, 0.6363411]
Architecture,Energy and Buildings,[0.70220625, 0.6035434, 0.72802675, 0.7348584]
Architecture,International Encyclopedia of Housing and Home,[0.6494596, 0.7494948]
Architecture,Computers and Composition,[0.64668375]
Architecture,Journal of Innovation & Knowledge,[0.7006433]
Architecture,International Encyclopedia of the Social & Behavioral Sciences,[0.7606191, 0.7515775, 0.6711759]
Architecture,Studies in History and Philosophy of Science Part B: Studies in History and Philosophy of Modern Physics,[0.73718977, 0.6334871, 0.6522561, 0.7337581]
Architecture,Epilepsy & Behavior,[0.6945904]
Architecture,Progress in Biophysics and Molecular Biology,[0.6941751]
Architecture,Applied Mathematical Modelling,[0.59537256, 0.59749925]
Architecture,Building and Environment,[0.6065138, 0.60569364, 0.61390996]
Architecture,Business Horizons,[0.717003]
Architecture,Journal of Policy Modeling,[0.7192628]
Architecture,Global Environmental Change,[0.67605084, 0.6668702]
Architecture,Journal of Eurasian Studies,[0.6913184]
Architecture,Political Geography,[0.6415326, 0.64643955, 0.60864776]
Architecture,Biomedicine & Pharmacotherapy,[0.6027032]
Architecture,Language Sciences,[0.669034]
Architecture,Journal of Wind Engineering and Industrial Aerodynamics,[0.7089369]
Architecture,Transportation Research Part A: Policy and Practice,[0.61101544]
Architecture,Thinking Skills and Creativity,[0.645286]
Architecture,Encyclopedia of Applied Ethics,[0.7335112, 0.7371845]
Architecture,Encyclopedia of Infant and Early Childhood Development,[0.7296869, 0.6680796]
Architecture,Language & Communication,[0.7193047, 0.73815936, 0.6885584, 0.73403203]
Architecture,Journal of the Franklin Institute,[0.55388165]
Architecture,Physics Letters A,[0.5965791]
Architecture,Procedia Computer Science,[0.6171478, 0.66326547]
